year,region,season,lead_month,sumDry_for,normal_for,sumMonsoon_for,sumDry_obs,normal_obs,sumMonsoon_obs,avgPCP_mmDay,antecedent_3m_for,antecedent_2m_for,antecedent_1m_for,antecedent_3m_obs,antecedent_2m_obs,antecedent_1m_obs,sumq_for,sumq_obs,sumtclw_for,sumtclw_obs,sumtcwv_for,sumtcwv_obs,sumtprate_for,sumtprate_obs,phase_soi,soi,dsst3.4,phase_nino,mei,phase_mei,ant_soi_obs,ant_soi_for,ant_mei_obs,ant_mei_for,ant_dsst3.4_obs,ant_dsst3.4_for
1995,AZ_East,AS,5.0,9.8,30.0,21.2,10,30,21,1.7660678,7.847042366666667e-09,1.031893095e-08,1.707649e-08,1.8308601774655865e-08,1.60642709346169e-08,1.2101166992069445e-08,0.0183295345,0.0170537279760275,0.102587763,0.0469986979568678,46.218474,44.74385513623752,4.9052429e-08,3.4680572719385414e-08,,,,,,,0.3,0.8,-0.7,0.17,-0.61,0.48
1996,AZ_East,AS,5.0,10.76,27.4,22.84,12,35,14,1.9418134,9.685066666666668e-09,1.31353378e-08,2.3081917e-08,7.312714561352237e-09,9.289472328719907e-09,4.952396942033564e-09,0.018540093,0.0167280238855804,0.10384898,0.0469615575267736,46.591509,41.05474502220322,5.1731739e-08,3.9619575707134266e-08,,,,,,,0.7,1.1,-0.64,-0.66,-0.2,-0.56
1997,AZ_East,AS,5.0,10.12,30.16,20.72,0,22,39,1.8852534,9.680547566666668e-09,1.294092235e-08,2.1199591e-08,1.2804918462345293e-08,8.486764880436922e-09,2.169420423194444e-09,0.018096319,0.0189079564621331,0.103314064,0.0579091561721385,45.628016,48.12055628308643,4.9134673e-08,3.187768181509027e-08,,,,,,,-1.4,-0.4,2.26,-0.3,1.91,-0.2
1998,AZ_East,AS,5.0,9.24,27.12,24.64,8,27,26,1.3284271,8.003530533333333e-09,9.7680685e-09,1.7225865e-08,1.863143765929244e-08,2.5614301576119792e-08,2.2129472436997685e-08,0.018780794,0.0160143114982069,0.106446104,0.0455458914131434,47.542164,41.14625784575111,4.8557071e-08,2.038275014575926e-08,,,,,,,1.2,-2.4,-1.82,2.27,-1.25,1.38
1999,AZ_East,AS,5.0,8.8,29.52,22.68,9,32,20,2.30636785,9.655446033333332e-09,1.37185515e-08,2.2848047e-08,3.112544689810571e-09,3.406984135926504e-09,4.5755301439803245e-09,0.018922557,0.0168221591540248,0.106118754,0.0449489454542025,47.34399,40.94964838583496,5.3625918e-08,3.2269849263907414e-08,,,,,,,0.4,1.3,-1.03,-1.15,-1.19,-0.9
2000,AZ_East,AS,5.0,9.8,25.12,26.08,17,28,16,1.267108245,1.10465536e-08,1.5458957e-08,2.7048527e-08,1.0036089160597993e-08,1.3475024193915509e-08,2.06685192231088e-08,0.0186700564999999,0.0153208111582743,0.107197733,0.0283188047736381,46.887482,39.695027832103925,5.1396409e-08,2.5065431924013884e-08,,,,,,,0.7,1.3,-0.08,-1.37,-0.47,-0.93
2001,AZ_East,AS,5.0,15.08,26.24,19.68,23,21,17,1.34664505,8.518367833333334e-09,1.1248477e-08,1.8072102e-08,1.2708492976581018e-08,1.1759538769699652e-08,1.0279777525103011e-08,0.0176390405,0.0151723157055688,0.098447069,0.0295645977013263,44.771925,38.2915440465618,4.7662869e-08,2.935041447971528e-08,,,,,,,-0.4,0.9,0.38,-0.78,-0.1,-0.39
2002,AZ_East,AS,5.0,11.44,28.56,21.0,22,32,7,1.6035175000000002,9.509839733333333e-09,1.341098265e-08,2.1618131e-08,3.5238418753263892e-09,3.0593180413697918e-09,3.722930804474537e-09,0.018054639,0.0142339586444573,0.1016695089999999,0.0364192984579936,45.774835,36.04792391129953,4.7870215000000004e-08,3.045667506942708e-08,,,,,,,-1.0,-0.2,1.01,-0.2,0.81,0.09
2003,AZ_East,AS,5.0,10.6,25.56,24.84,17,19,25,1.3496017,9.655114233333332e-09,1.29122015e-08,2.1919496e-08,1.3502753680993057e-08,1.905538338277373e-08,1.1090900331305556e-08,0.0186369259999999,0.0158693794506341,0.108240394,0.0426720487163128,47.542691,41.34302336969324,5.3014348e-08,2.6013342548048613e-08,,,,,,,0.1,-0.3,0.05,0.53,0.2,0.45
2004,AZ_East,AS,5.0,9.68,30.48,20.84,24,28,9,1.5182611,1.2402161866666666e-08,1.71686467e-08,2.7721569e-08,1.0580015525533176e-08,1.1090323614468751e-08,1.0386576067436342e-08,0.018353471,0.014062029064653,0.103612596,0.0350247751175889,46.629847,34.86147836667294,5.0371028e-08,3.6912207942532414e-08,,,,,,,-0.3,0.4,0.77,-0.43,0.7,0.21
2005,AZ_East,AS,5.0,7.16,28.32,25.52,16,29,16,1.4385473,7.777533066666666e-09,1.01064095e-08,1.7913083e-08,2.5215354762041673e-08,2.4064816442964123e-08,1.0642708961229168e-08,0.0195207395,0.0156691395483124,0.113703738,0.0490737543104679,48.94561,40.41706741209256,5.681385e-08,2.6567908750130787e-08,,,,,,,-0.3,0.3,0.01,0.83,-0.1,0.53
2006,AZ_East,AS,5.0,9.56,27.880000000000003,23.56,15,19,27,1.98592345,8.551625066666667e-09,1.167602075e-08,1.9158643e-08,7.087057425287311e-09,9.406204524319274e-09,1.7942108033172455e-08,0.018302663,0.017494467776766,0.10203917,0.0635627674711022,46.754516,42.220724330464186,4.5905194e-08,4.5006864222810194e-08,,,,,,,-1.0,1.8,0.59,-0.62,0.31,-0.71
2007,AZ_East,AS,5.0,10.08,27.92,23.0,9,29,23,1.4960884,9.790156733333333e-09,1.33407883e-08,2.1743297e-08,9.620170393902778e-09,7.922429801329284e-09,7.461891983059028e-09,0.018688068,0.017068334408947,0.104727726,0.0522915888030617,47.434306,44.256504638501546,4.8479546e-08,2.749326856888426e-08,,,,,,,0.4,0.2,-0.9,-0.19,-0.72,-0.18
2008,AZ_East,AS,5.0,10.2,29.52,21.28,13,33,15,1.4647148,9.788359866666666e-09,1.37029148e-08,2.3344795e-08,1.3012881768937114e-08,8.173325164667246e-09,1.196746284384259e-09,0.018509596,0.016291139585813,0.103187055,0.0431392421507382,46.427618,41.47218195758544,5.3627849000000004e-08,3.1564277408513895e-08,,,,,,,1.0,1.4,-1.01,-1.52,-0.13,-1.21
2009,AZ_East,AS,5.0,10.32,27.32,23.36,22,33,6,0.90934778,8.7516855e-09,1.203564535e-08,1.9520499e-08,7.459357567573303e-09,7.573257181159144e-09,4.916616958707176e-09,0.018260203,0.0129290894068588,0.101607737,0.0274308645289475,46.402485,34.75346645429957,4.8457715e-08,1.8889453710101853e-08,,,,,,,-0.2,0.4,0.56,-0.95,0.56,-0.7
2010,AZ_East,AS,5.0,10.92,23.04,27.04,15,32,14,1.47414148,9.0270174e-09,1.1910577500000001e-08,2.1376078e-08,2.1571194846294752e-08,1.4255875251068288e-08,9.877605804631944e-09,0.019462225,0.0164861496598326,0.1103292999999999,0.0482788197756574,48.701546,41.09613320189028,5.3008904e-08,2.876461141061111e-08,,,,,,,1.8,-0.7,-2.38,1.33,-1.38,0.9
2011,AZ_East,AS,5.0,10.8,25.16,25.04,13,33,15,1.5847017,7.824648566666667e-09,1.08095577e-08,1.978725e-08,4.62522979625733e-09,6.236768876372107e-09,2.9347589744189813e-09,0.018760909,0.0159726566624326,0.1066273049999999,0.0386460935710325,47.337322,43.21044492779541,5.0169893e-08,2.6086691513865744e-08,,,,,,,0.4,2.5,-0.81,-1.75,-0.64,-0.92
2012,AZ_East,AS,5.0,11.28,26.92,22.8,13,26,22,1.4034735,9.505434466666669e-09,1.325707615e-08,2.1730017e-08,5.505794017466436e-09,6.478048369190972e-09,6.957347139244213e-09,0.01827707,0.0158193457308594,0.100528815,0.041374945202007,46.4666,42.39743250578873,4.8826106000000004e-08,2.5569294123409726e-08,,,,,,,-0.2,0.7,-0.02,-0.58,0.47,-0.61
2013,AZ_East,AS,5.0,7.84,27.8,25.36,9,22,30,1.95974965,1.0657189166666666e-08,1.498715175e-08,2.5782708e-08,8.937777062795911e-09,6.8199002164571765e-09,5.757893816646991e-09,0.019325503,0.0171001088568314,0.11209754,0.0683616146854899,49.020042,43.547780441208616,5.4605107e-08,4.055581075766203e-08,,,,,,,0.2,1.5,-0.45,-0.12,-0.38,-0.25
2014,AZ_East,AS,5.0,8.8,31.24,20.96,6,26,29,2.5513426,1.0989166833333334e-08,1.4819095500000001e-08,2.4099606e-08,5.138656864002558e-09,7.408916422221065e-09,1.2099024900962965e-08,0.0184145969999999,0.0180605084873385,0.104848742,0.0766814084112799,47.138760000000005,44.709336894973625,4.5863505e-08,5.466326969631829e-08,,,,,,,-0.7,-0.9,0.23,-0.05,-0.03,-0.28
2015,AZ_East,AS,5.0,10.04,28.12,22.84,0,45,16,1.72275795,1.0463631866666666e-08,1.2530724e-08,2.1710013e-08,1.2755579748496916e-08,8.67398599713426e-09,1.0491585610604168e-08,0.018372432,0.0175466216528526,0.104754549,0.0477754699497851,47.487255,44.47834965141694,4.7990756e-08,2.739793374489236e-08,,,,,,,-1.4,-0.7,1.95,0.15,1.93,0.47
2016,AZ_East,AS,5.0,8.0,26.56,26.44,9,39,13,2.0070674,9.248720533333331e-09,1.1994426000000002e-08,2.0103478e-08,7.130448501556714e-09,3.215219902925926e-09,1.7769705008252312e-09,0.01902646,0.0160993844112085,0.10745155,0.061474215730337,48.886938,40.446460510743634,4.5443877e-08,4.1210843386607645e-08,,,,,,,0.7,-0.1,-0.27,1.32,-0.57,1.61
2017,AZ_East,AS,5.0,10.28,26.48,24.24,13,34,14,0.96314979,9.6154069e-09,1.2608238e-08,2.0451834e-08,1.6364414777196758e-08,1.1145347108562502e-08,5.009009349859954e-09,0.018123855,0.0147894691359483,0.100186095,0.041301592149686,46.463156,37.42018552780624,4.805126e-08,1.7550364294684028e-08,,,,,,,0.5,0.9,-0.73,-0.58,-0.16,0.03
2018,AZ_East,AS,5.0,9.14,27.36,24.51,11,35,15,1.378445,1.11634299e-08,1.489465285e-08,2.3291896e-08,9.063313017450232e-09,1.0928325032070604e-08,5.873660894275463e-09,0.018808773,0.0164279626918881,0.1090064899999999,0.0434722408290397,47.62633,41.885080551092486,5.3203421e-08,2.7030600429239585e-08,,,,,,,-0.3,1.5,0.46,-0.8,0.09,-0.8
2019,AZ_East,AS,5.0,8.18,29.92,22.91,11,42,8,1.32670355,9.9538498e-09,1.24614677e-08,2.0229754e-08,2.005218547086536e-08,2.2879298482292826e-08,1.4848740158986112e-08,0.0182363185,0.0163766424376331,0.102535747,0.0529192086524135,47.297889,41.56395072613592,4.5159466e-08,2.899899384085533e-08,,,,,,,-0.1,-0.3,0.32,0.76,0.04,0.8
2020,AZ_East,AS,5.0,9.2,27.43,24.37,34,26,1,0.43167562,9.768183733333331e-09,1.31481925e-08,2.2866274e-08,1.3475424364781637e-08,1.6591260656129052e-08,2.0956430391564817e-08,0.018849124,0.0124257188430576,0.106532755,0.0197598053103451,47.915306,33.81689502165246,5.0931891e-08,9.9567219388125e-09,,,,,,,1.1,-0.1,-0.96,0.13,-0.59,0.48
2021,AZ_East,AS,5.0,9.8,26.37,24.83,7,38,16,1.8160722,1.0105736666666666e-08,1.4066903150000001e-08,2.3208992e-08,9.311207099292438e-09,6.997905633501158e-09,8.674221391761574e-09,0.01872515,0.0172802286070323,0.106757255,0.0606890653512213,47.945077,42.71005372004944,4.9234012e-08,3.973583711347917e-08,,,,,,,0.6,0.4,-1.29,-0.79,-0.53,-0.8
2022,AZ_East,AS,5.0,7.66,27.08,26.25,2,24,35,2.2785555,1.15730632e-08,1.6173274e-08,2.6288083e-08,,,,0.0193296395,0.0193233512054128,0.111273226,0.0620163085635294,49.106743,48.992654545325074,5.4024616e-08,4.6205705519378473e-08,,,,,,,1.0,1.8,-1.75,-1.31,-0.97,-0.97
2023,AZ_East,AS,5.0,12.37,29.130000000000003,19.49,19,17,25,1.21802225,7.639735733333333e-09,1.014009375e-08,1.6682119e-08,,,,0.018091239,0.01497340254193,0.099756129,0.0414131821323084,46.978504,40.48464001405676,4.285738500000001e-08,2.036521324603704e-08,,,,,,,-0.8,0.2,0.51,-0.76,1.35,-0.11
1981,AZ_East,AS,6.0,12.72,28.4,19.88,5,29,27,1.3243652,1.0542747533333332e-08,1.4846271499999998e-08,2.4687147e-08,,,,0.017831709,0.0172425868070635,0.0991128719999999,0.0430389545548668,44.96888,42.8447744298272,4.623122e-08,3.559418634624537e-08,,,,,,,0.7,-1.3,-0.34,0.33,-0.32,-0.51
1982,AZ_East,AS,6.0,10.8,31.6,18.6,2,21,38,2.08395075,7.482772333333332e-09,1.015377185e-08,1.705126e-08,,,,0.0177271455,0.0189172214795764,0.1018184199999999,0.0597798417563555,45.442391,46.552758927162245,4.5288242000000006e-08,5.22075623275949e-08,,,,,,,-1.7,0.6,1.91,-0.27,0.93,0.25
1983,AZ_East,AS,6.0,14.04,30.36,16.6,0,18,43,2.74231515,7.314629e-09,8.576101e-09,1.3278831e-08,,,,0.017246372,0.0197577469470944,0.09571257,0.0654340715938976,43.146662,49.08580291986513,4.4744209e-08,5.595546850201041e-08,,,,,,,0.1,-2.4,-0.17,2.61,-0.04,1.49
1984,AZ_East,AS,6.0,7.76,29.92,23.32,5,19,37,2.49073135,9.538254866666669e-09,1.28113113e-08,2.1489225e-08,,,,0.018726955,0.0189047614587746,0.1120473579999999,0.0592424723086708,46.245587,45.95344185463483,5.8014986e-08,5.4261686462415514e-08,,,,,,,0.4,-0.2,-0.2,-0.16,-0.04,-0.39
1985,AZ_East,AS,6.0,13.28,29.200000000000003,18.52,9,44,8,1.70804415,1.0403617733333333e-08,1.365622935e-08,2.2852866e-08,1.7368584717118443e-08,1.5209117563407408e-08,1.674095986925926e-08,0.0174174836,0.0163329544179034,0.0983567529999999,0.048662932232847,43.877127,39.381975881131545,4.5906646e-08,4.489752341850463e-08,,,,,,,1.0,0.8,-0.49,-0.6,-0.35,-0.67
1986,AZ_East,AS,6.0,7.48,30.4,23.12,15,17,29,1.7788666,9.905143433333332e-09,1.30959049e-08,1.896326e-08,1.4961902202740354e-08,2.069376529687037e-08,2.1272494757428242e-08,0.01836368,0.016931773860929,0.107506807,0.056437737240282,46.148109000000005,42.53223436886,5.4615691e-08,4.318208507321296e-08,,,,,,,-0.4,0.5,0.97,-0.4,0.51,-0.26
1987,AZ_East,AS,6.0,12.64,30.88,17.48,18,26,17,1.47413015,8.016787666666666e-09,8.936733350000001e-09,1.5858111e-08,1.5811990666222224e-08,1.703872230286169e-08,1.1883591738202549e-08,0.0176254295,0.0160152731170914,0.096362177,0.0417765173163416,44.279635,39.79647881282556,4.620087600000001e-08,4.0085256898006953e-08,,,,,,,-0.9,-1.3,1.46,1.57,1.76,1.13
1988,AZ_East,AS,6.0,12.4,26.4,22.2,18,20,23,2.10660385,9.8434195e-09,1.332780275e-08,2.11741e-08,1.0143782202515433e-08,8.691617054706597e-09,3.6706496577870363e-09,0.0182260817,0.0175511598047725,0.103038488,0.0532837527982135,45.953652000000005,42.25027973570226,4.7494507e-08,5.3781599120362276e-08,,,,,,,1.5,0.6,-1.81,0.17,-0.99,0.25
1989,AZ_East,AS,6.0,10.8,27.64,22.56,16,32,13,0.9468104,1.0649895666666669e-08,1.47209816e-08,2.6573106e-08,1.1179016386731866e-08,8.177503419299188e-09,9.512861829876157e-09,0.0182239188,0.0148698422597259,0.100981916,0.0357617357183688,45.570649,36.86967279747997,5.0552138e-08,2.3016015681736113e-08,,,,,,,-0.3,1.1,-0.66,-1.24,-0.33,-1.05
1990,AZ_East,AS,6.0,9.079999999999998,30.64,21.28,4,39,18,2.12877205,9.589198333333332e-09,1.20349115e-08,1.9312637e-08,1.2546494394182873e-08,1.3648439415730904e-08,1.0953830039921297e-08,0.018387179,0.0170322581113942,0.105453025,0.0606822333114689,46.642983,41.58946407310139,5.0088522e-08,4.5823612960603015e-08,,,,,,,-0.2,-0.4,0.02,0.61,0.42,0.2
1991,AZ_East,AS,6.0,9.36,31.04,20.6,4,33,24,1.46476665,9.1343862e-09,1.13575003e-08,1.8851694e-08,1.8405819755665126e-08,2.1559923366898146e-08,3.138565996543981e-08,0.018311881,0.0171379393704039,0.105266083,0.0495384454751898,46.38727900000001,44.33375945263688,5.1127177e-08,3.5012220209563654e-08,,,,,,,-0.4,-0.7,0.37,0.2,0.69,0.05
1992,AZ_East,AS,6.0,12.239999999999998,30.72,18.04,16,22,23,1.867719335,9.300469566666667e-09,1.022403385e-08,1.6090937e-08,1.980568021732369e-08,2.1791904771946183e-08,2.437734988941898e-08,0.0175541866,0.0159983775061108,0.099183261,0.0413856852809593,43.904094,39.25654410217948,4.5039978e-08,3.9965958900972226e-08,,,,,,,0.4,-2.0,-0.02,1.71,0.07,1.38
1993,AZ_East,AS,6.0,10.92,26.0,24.08,18,26,17,1.87336792,1.0179159666666664e-08,1.2702308e-08,2.1133749e-08,3.092464743467206e-08,2.2967606776664932e-08,1.1896044113979169e-08,0.0183539634,0.0158606994453619,0.106388753,0.0410771751072846,45.64411,38.803212440824296,5.3081304e-08,4.3301288912396995e-08,,,,,,,-0.9,-0.5,0.6,0.77,0.15,0.4
1994,AZ_East,AS,6.0,10.0,31.96,19.04,12,31,18,1.5817874500000002,1.1116547333333336e-08,1.43991475e-08,2.2177966e-08,1.0414352633439042e-08,1.4032732914269676e-08,1.0771046111945602e-08,0.0177737275,0.016766945656078,0.100438483,0.0439839690411104,45.21041700000001,44.56829871342463,5.0563316e-08,2.8230477462165507e-08,,,,,,,-1.2,-0.7,0.87,-0.23,0.54,0.11
1995,AZ_East,AS,6.0,12.04,28.56,20.4,10,30,21,1.7660678,7.847042366666667e-09,1.031893095e-08,1.707649e-08,1.8308601774655865e-08,1.60642709346169e-08,1.2101166992069445e-08,0.0182058989999999,0.0170537279760275,0.10007714,0.0469986979568678,45.774686,44.74385513623752,4.74786285e-08,3.4680572719385414e-08,,,,,,,0.3,0.8,-0.7,0.17,-0.61,0.48
1996,AZ_East,AS,6.0,8.44,29.84,22.72,12,35,14,1.9418134,9.685066666666668e-09,1.31353378e-08,2.3081917e-08,7.312714561352237e-09,9.289472328719907e-09,4.952396942033564e-09,0.018929941,0.0167280238855804,0.10837747,0.0469615575267736,46.965033,41.05474502220322,5.3331146e-08,3.9619575707134266e-08,,,,,,,0.7,1.1,-0.64,-0.66,-0.2,-0.56
1997,AZ_East,AS,6.0,7.16,32.239999999999995,21.6,0,22,39,1.8852534,9.680547566666668e-09,1.294092235e-08,2.1199591e-08,1.2804918462345293e-08,8.486764880436922e-09,2.169420423194444e-09,0.018431302,0.0189079564621331,0.106713775,0.0579091561721385,46.40654,48.12055628308643,4.7728269e-08,3.187768181509027e-08,,,,,,,-1.4,-0.4,2.26,-0.3,1.91,-0.2
1998,AZ_East,AS,6.0,7.0,27.32,26.68,8,27,26,1.3284271,8.003530533333333e-09,9.7680685e-09,1.7225865e-08,1.863143765929244e-08,2.5614301576119792e-08,2.2129472436997685e-08,0.0193825065,0.0160143114982069,0.110840364,0.0455458914131434,49.049823,41.14625784575111,5.2134664e-08,2.038275014575926e-08,,,,,,,1.2,-2.4,-1.82,2.27,-1.25,1.38
1999,AZ_East,AS,6.0,10.28,23.4,27.32,9,32,20,2.30636785,9.655446033333332e-09,1.37185515e-08,2.2848047e-08,3.112544689810571e-09,3.406984135926504e-09,4.5755301439803245e-09,0.019055294,0.0168221591540248,0.1096742149999999,0.0449489454542025,47.711571,40.94964838583496,5.3810908e-08,3.2269849263907414e-08,,,,,,,0.4,1.3,-1.03,-1.15,-1.19,-0.9
2000,AZ_East,AS,6.0,8.799999999999999,27.8,24.4,17,28,16,1.267108245,1.10465536e-08,1.5458957e-08,2.7048527e-08,1.0036089160597993e-08,1.3475024193915509e-08,2.06685192231088e-08,0.018762121,0.0153208111582743,0.10527279,0.0283188047736381,47.208646,39.695027832103925,5.09488785e-08,2.5065431924013884e-08,,,,,,,0.7,1.3,-0.08,-1.37,-0.47,-0.93
2001,AZ_East,AS,6.0,8.120000000000001,27.92,24.96,23,21,17,1.34664505,8.518367833333334e-09,1.1248477e-08,1.8072102e-08,1.2708492976581018e-08,1.1759538769699652e-08,1.0279777525103011e-08,0.018911694,0.0151723157055688,0.106237896,0.0295645977013263,47.796881,38.2915440465618,5.1966733e-08,2.935041447971528e-08,,,,,,,-0.4,0.9,0.38,-0.78,-0.1,-0.39
2002,AZ_East,AS,6.0,7.800000000000001,30.48,22.72,22,32,7,1.6035175000000002,9.509839733333333e-09,1.341098265e-08,2.1618131e-08,3.5238418753263892e-09,3.0593180413697918e-09,3.722930804474537e-09,0.0186017149999999,0.0142339586444573,0.106230198,0.0364192984579936,47.711508,36.04792391129953,5.023059e-08,3.045667506942708e-08,,,,,,,-1.0,-0.2,1.01,-0.2,0.81,0.09
2003,AZ_East,AS,6.0,10.96,29.76,20.28,17,19,25,1.3496017,9.655114233333332e-09,1.29122015e-08,2.1919496e-08,1.3502753680993057e-08,1.905538338277373e-08,1.1090900331305556e-08,0.018096431,0.0158693794506341,0.098181386,0.0426720487163128,46.286964,41.34302336969324,4.5168143e-08,2.6013342548048613e-08,,,,,,,0.1,-0.3,0.05,0.53,0.2,0.45
2004,AZ_East,AS,6.0,11.0,28.520000000000003,21.48,24,28,9,1.5182611,1.2402161866666666e-08,1.71686467e-08,2.7721569e-08,1.0580015525533176e-08,1.1090323614468751e-08,1.0386576067436342e-08,0.018141694,0.014062029064653,0.1022106,0.0350247751175889,46.274093,34.86147836667294,4.6441115000000006e-08,3.6912207942532414e-08,,,,,,,-0.3,0.4,0.77,-0.43,0.7,0.21
2005,AZ_East,AS,6.0,10.32,26.64,24.04,16,29,16,1.4385473,7.777533066666666e-09,1.01064095e-08,1.7913083e-08,2.5215354762041673e-08,2.4064816442964123e-08,1.0642708961229168e-08,0.018809918,0.0156691395483124,0.10819913,0.0490737543104679,47.873545,40.41706741209256,4.8491275e-08,2.6567908750130787e-08,,,,,,,-0.3,0.3,0.01,0.83,-0.1,0.53
2006,AZ_East,AS,6.0,10.48,28.200000000000003,22.32,15,19,27,1.98592345,8.551625066666667e-09,1.167602075e-08,1.9158643e-08,7.087057425287311e-09,9.406204524319274e-09,1.7942108033172455e-08,0.018690549,0.017494467776766,0.10464955,0.0635627674711022,47.885222,42.220724330464186,4.6331153e-08,4.5006864222810194e-08,,,,,,,-1.0,1.8,0.59,-0.62,0.31,-0.71
2007,AZ_East,AS,6.0,11.88,28.52,20.6,9,29,23,1.4960884,9.790156733333333e-09,1.33407883e-08,2.1743297e-08,9.620170393902778e-09,7.922429801329284e-09,7.461891983059028e-09,0.018133297,0.017068334408947,0.099842294,0.0522915888030617,46.65525100000001,44.256504638501546,4.3639581e-08,2.749326856888426e-08,,,,,,,0.4,0.2,-0.9,-0.19,-0.72,-0.18
2008,AZ_East,AS,6.0,10.24,29.04,21.72,13,33,15,1.4647148,9.788359866666666e-09,1.37029148e-08,2.3344795e-08,1.3012881768937114e-08,8.173325164667246e-09,1.196746284384259e-09,0.018541086,0.016291139585813,0.101866652,0.0431392421507382,46.746214,41.47218195758544,4.810213e-08,3.1564277408513895e-08,,,,,,,1.0,1.4,-1.01,-1.52,-0.13,-1.21
2009,AZ_East,AS,6.0,7.04,30.6,23.36,22,33,6,0.90934778,8.7516855e-09,1.203564535e-08,1.9520499e-08,7.459357567573303e-09,7.573257181159144e-09,4.916616958707176e-09,0.018910003,0.0129290894068588,0.1089,0.0274308645289475,48.141797,34.75346645429957,5.5961783e-08,1.8889453710101853e-08,,,,,,,-0.2,0.4,0.56,-0.95,0.56,-0.7
2010,AZ_East,AS,6.0,9.96,23.12,27.92,15,32,14,1.47414148,9.0270174e-09,1.1910577500000001e-08,2.1376078e-08,2.1571194846294752e-08,1.4255875251068288e-08,9.877605804631944e-09,0.019936152,0.0164861496598326,0.113806221,0.0482788197756574,50.24531,41.09613320189028,5.5256046000000003e-08,2.876461141061111e-08,,,,,,,1.8,-0.7,-2.38,1.33,-1.38,0.9
2011,AZ_East,AS,6.0,10.44,25.64,24.92,13,33,15,1.5847017,7.824648566666667e-09,1.08095577e-08,1.978725e-08,4.62522979625733e-09,6.236768876372107e-09,2.9347589744189813e-09,0.01901829,0.0159726566624326,0.1096837,0.0386460935710325,48.743283,43.21044492779541,5.1726134000000006e-08,2.6086691513865744e-08,,,,,,,0.4,2.5,-0.81,-1.75,-0.64,-0.92
2012,AZ_East,AS,6.0,11.52,27.0,22.48,13,26,22,1.4034735,9.505434466666669e-09,1.325707615e-08,2.1730017e-08,5.505794017466436e-09,6.478048369190972e-09,6.957347139244213e-09,0.01835227,0.0158193457308594,0.104002741,0.041374945202007,46.841274,42.39743250578873,5.080433e-08,2.5569294123409726e-08,,,,,,,-0.2,0.7,-0.02,-0.58,0.47,-0.61
2013,AZ_East,AS,6.0,8.76,29.6,22.64,9,22,30,1.95974965,1.0657189166666666e-08,1.498715175e-08,2.5782708e-08,8.937777062795911e-09,6.8199002164571765e-09,5.757893816646991e-09,0.018551958,0.0171001088568314,0.108181495,0.0683616146854899,47.49613,43.547780441208616,4.8729687e-08,4.055581075766203e-08,,,,,,,0.2,1.5,-0.45,-0.12,-0.38,-0.25
2014,AZ_East,AS,6.0,6.68,27.56,26.76,6,26,29,2.5513426,1.0989166833333334e-08,1.4819095500000001e-08,2.4099606e-08,5.138656864002558e-09,7.408916422221065e-09,1.2099024900962965e-08,0.019329143,0.0180605084873385,0.112024449,0.0766814084112799,49.04724,44.709336894973625,5.6228888e-08,5.466326969631829e-08,,,,,,,-0.7,-0.9,0.23,-0.05,-0.03,-0.28
2015,AZ_East,AS,6.0,6.92,26.6,27.48,0,45,16,1.72275795,1.0463631866666666e-08,1.2530724e-08,2.1710013e-08,1.2755579748496916e-08,8.67398599713426e-09,1.0491585610604168e-08,0.019091785,0.0175466216528526,0.1112118729999999,0.0477754699497851,48.465921,44.47834965141694,5.6068988000000013e-08,2.739793374489236e-08,,,,,,,-1.4,-0.7,1.95,0.15,1.93,0.47
2016,AZ_East,AS,6.0,7.279999999999999,28.12,25.6,9,39,13,2.0070674,9.248720533333331e-09,1.1994426000000002e-08,2.0103478e-08,7.130448501556714e-09,3.215219902925926e-09,1.7769705008252312e-09,0.01893775,0.0160993844112085,0.105397642,0.061474215730337,48.667113,40.446460510743634,4.8770157e-08,4.1210843386607645e-08,,,,,,,0.7,-0.1,-0.27,1.32,-0.57,1.61
2017,AZ_East,AS,6.0,8.72,31.8,20.48,13,34,14,0.96314979,9.6154069e-09,1.2608238e-08,2.0451834e-08,1.6364414777196758e-08,1.1145347108562502e-08,5.009009349859954e-09,0.018443263,0.0147894691359483,0.102431096,0.041301592149686,47.750426,37.42018552780624,4.4952532e-08,1.7550364294684028e-08,,,,,,,0.5,0.9,-0.73,-0.58,-0.16,0.03
2018,AZ_East,AS,6.0,5.71,26.78,28.51,11,35,15,1.378445,1.11634299e-08,1.489465285e-08,2.3291896e-08,9.063313017450232e-09,1.0928325032070604e-08,5.873660894275463e-09,0.019364012,0.0164279626918881,0.1143057969999999,0.0434722408290397,49.325435,41.885080551092486,5.6586546e-08,2.7030600429239585e-08,,,,,,,-0.3,1.5,0.46,-0.8,0.09,-0.8
2019,AZ_East,AS,6.0,8.86,31.02,21.12,11,42,8,1.32670355,9.9538498e-09,1.24614677e-08,2.0229754e-08,2.005218547086536e-08,2.2879298482292826e-08,1.4848740158986112e-08,0.018140299,0.0163766424376331,0.103777279,0.0529192086524135,47.174288,41.56395072613592,4.4228658e-08,2.899899384085533e-08,,,,,,,-0.1,-0.3,0.32,0.76,0.04,0.8
