time,q,Month,Year,Region
1983-02-01,0.0036094737367724,2,1983,AZ_West
1983-03-01,0.0042919013261699,3,1983,AZ_West
1983-04-01,0.0031366318478498,4,1983,AZ_West
1983-05-01,0.0031205211175672,5,1983,AZ_West
1983-06-01,0.0039220729717021,6,1983,AZ_West
1983-07-01,0.0067920642078351,7,1983,AZ_West
1983-08-01,0.0095757920322178,8,1983,AZ_West
1983-09-01,0.0084205428409657,9,1983,AZ_West
1983-10-01,0.0060875579923651,10,1983,AZ_West
1983-11-01,0.0038370813492551,11,1983,AZ_West
1983-12-01,0.0036458281627961,12,1983,AZ_West
1984-01-01,0.0028753651911834,1,1984,AZ_West
1984-02-01,0.0020187465391476,2,1984,AZ_West
1984-03-01,0.002431614258353,3,1984,AZ_West
1984-04-01,0.0026048091559924,4,1984,AZ_West
1984-05-01,0.0034379738586498,5,1984,AZ_West
1984-06-01,0.0047380475321435,6,1984,AZ_West
1984-07-01,0.0100906603315814,7,1984,AZ_West
1984-08-01,0.0097298974983352,8,1984,AZ_West
1984-09-01,0.0071637568739052,9,1984,AZ_West
1984-10-01,0.0041156123008691,10,1984,AZ_West
1984-11-01,0.0032137136124025,11,1984,AZ_West
1984-12-01,0.0036883253731277,12,1984,AZ_West
1985-01-01,0.0029550555928713,1,1985,AZ_West
1985-02-01,0.0025719916753577,2,1985,AZ_West
1985-03-01,0.0030562761702392,3,1985,AZ_West
1985-04-01,0.0033357088470522,4,1985,AZ_West
1985-05-01,0.0036988067917914,5,1985,AZ_West
1985-06-01,0.0038771790891192,6,1985,AZ_West
1985-07-01,0.0073821037895803,7,1985,AZ_West
1985-08-01,0.0063972267952864,8,1985,AZ_West
1985-09-01,0.0057707523387992,9,1985,AZ_West
1985-10-01,0.0050530070625129,10,1985,AZ_West
1985-11-01,0.0033795708873787,11,1985,AZ_West
1985-12-01,0.0029109102331456,12,1985,AZ_West
1986-01-01,0.0033999006282707,1,1986,AZ_West
1986-02-01,0.0038079071462284,2,1986,AZ_West
1986-03-01,0.0035824660527072,3,1986,AZ_West
1986-04-01,0.0031517100363218,4,1986,AZ_West
1986-05-01,0.0030999346403307,5,1986,AZ_West
1986-06-01,0.0044796644373628,6,1986,AZ_West
1986-07-01,0.0070382918510574,7,1986,AZ_West
1986-08-01,0.0096175498138951,8,1986,AZ_West
1986-09-01,0.0048248873764493,9,1986,AZ_West
1986-10-01,0.0043734504430276,10,1986,AZ_West
1986-11-01,0.0034237596194569,11,1986,AZ_West
1986-12-01,0.002800360402671,12,1986,AZ_West
1987-01-01,0.0022675191600846,1,1987,AZ_West
1987-02-01,0.0029680826888037,2,1987,AZ_West
1987-03-01,0.0029510576413488,3,1987,AZ_West
1987-04-01,0.0031220811231481,4,1987,AZ_West
1987-05-01,0.0046660676154393,5,1987,AZ_West
1987-06-01,0.0041107636915948,6,1987,AZ_West
1987-07-01,0.0057151189020999,7,1987,AZ_West
1987-08-01,0.0077594572472026,8,1987,AZ_West
1987-09-01,0.0051349353376778,9,1987,AZ_West
1987-10-01,0.0051060332611851,10,1987,AZ_West
1987-11-01,0.0039493506836392,11,1987,AZ_West
1987-12-01,0.0028442728108907,12,1987,AZ_West
1988-01-01,0.0023762606432825,1,1988,AZ_West
1988-02-01,0.002731531277508,2,1988,AZ_West
1988-03-01,0.0022612343663,3,1988,AZ_West
1988-04-01,0.0034847117657671,4,1988,AZ_West
1988-05-01,0.0030821813570865,5,1988,AZ_West
1988-06-01,0.0047753820334224,6,1988,AZ_West
1988-07-01,0.0073283381622538,7,1988,AZ_West
1988-08-01,0.0088793523747542,8,1988,AZ_West
1988-09-01,0.0045834719656896,9,1988,AZ_West
1988-10-01,0.0049757651000776,10,1988,AZ_West
1988-11-01,0.0033740849843446,11,1988,AZ_West
1988-12-01,0.0025336239327142,12,1988,AZ_West
1989-01-01,0.002396594581499,1,1989,AZ_West
1989-02-01,0.0027620402297044,2,1989,AZ_West
1989-03-01,0.0029125366963635,3,1989,AZ_West
1989-04-01,0.0026417190279495,4,1989,AZ_West
1989-05-01,0.0032847987994484,5,1989,AZ_West
1989-06-01,0.0037129251920764,6,1989,AZ_West
1989-07-01,0.0064409915975969,7,1989,AZ_West
1989-08-01,0.0072133923339895,8,1989,AZ_West
1989-09-01,0.0049820212121453,9,1989,AZ_West
1989-10-01,0.0037765804153215,10,1989,AZ_West
1989-11-01,0.0024709138070206,11,1989,AZ_West
1989-12-01,0.0021341065034226,12,1989,AZ_West
1990-01-01,0.0024897611928336,1,1990,AZ_West
1990-02-01,0.0024944572993203,2,1990,AZ_West
1990-03-01,0.0029260583770249,3,1990,AZ_West
1990-04-01,0.0039520628547771,4,1990,AZ_West
1990-05-01,0.0032586067954314,5,1990,AZ_West
1990-06-01,0.004096541057753,6,1990,AZ_West
1990-07-01,0.0081857417139586,7,1990,AZ_West
1990-08-01,0.0068963250472007,8,1990,AZ_West
1990-09-01,0.0071140465615352,9,1990,AZ_West
1990-10-01,0.0037287078314991,10,1990,AZ_West
1990-11-01,0.002808489920544,11,1990,AZ_West
1990-12-01,0.0018309631408866,12,1990,AZ_West
1991-01-01,0.0029113845308066,1,1991,AZ_West
1991-02-01,0.0026857902349436,2,1991,AZ_West
1991-03-01,0.0032206825700697,3,1991,AZ_West
1991-04-01,0.0024980425139403,4,1991,AZ_West
1991-05-01,0.0029599685611204,5,1991,AZ_West
1991-06-01,0.0036202657574441,6,1991,AZ_West
1991-07-01,0.0058806816648117,7,1991,AZ_West
1991-08-01,0.0071449010934433,8,1991,AZ_West
1991-09-01,0.0066572930171649,9,1991,AZ_West
1991-10-01,0.0037256381882304,10,1991,AZ_West
1991-11-01,0.0033728180919198,11,1991,AZ_West
1991-12-01,0.0033702073561224,12,1991,AZ_West
1992-01-01,0.0026189646326432,1,1992,AZ_West
1992-02-01,0.0040533540871062,2,1992,AZ_West
1992-03-01,0.0043529073381436,3,1992,AZ_West
1992-04-01,0.0034984090345006,4,1992,AZ_West
1992-05-01,0.0050867829322265,5,1992,AZ_West
1992-06-01,0.0040151087664253,6,1992,AZ_West
1992-07-01,0.0063961117060954,7,1992,AZ_West
1992-08-01,0.0083390510875419,8,1992,AZ_West
1992-09-01,0.0054364354476982,9,1992,AZ_West
1992-10-01,0.0043038525079392,10,1992,AZ_West
1992-11-01,0.002441033054381,11,1992,AZ_West
1992-12-01,0.0028418747395312,12,1992,AZ_West
1993-01-01,0.0038319983893666,1,1993,AZ_West
1993-02-01,0.0039097433311797,2,1993,AZ_West
1993-03-01,0.0039131165809159,3,1993,AZ_West
1993-04-01,0.0026804673280082,4,1993,AZ_West
1993-05-01,0.0043078294728397,5,1993,AZ_West
1993-06-01,0.0036658619923155,6,1993,AZ_West
1993-07-01,0.0052713581755124,7,1993,AZ_West
1993-08-01,0.0070394831916424,8,1993,AZ_West
1993-09-01,0.0043710551698845,9,1993,AZ_West
1993-10-01,0.0042726160195077,10,1993,AZ_West
1993-11-01,0.0026095773165485,11,1993,AZ_West
1993-12-01,0.0021506446612433,12,1993,AZ_West
1994-01-01,0.0021219720384863,1,1994,AZ_West
1994-02-01,0.0026335468372781,2,1994,AZ_West
1994-03-01,0.0033602065311063,3,1994,AZ_West
1994-04-01,0.0029433786362983,4,1994,AZ_West
1994-05-01,0.003909455114902,5,1994,AZ_West
1994-06-01,0.0040717894355707,6,1994,AZ_West
1994-07-01,0.0054172802580934,7,1994,AZ_West
1994-08-01,0.007620873486839,8,1994,AZ_West
1994-09-01,0.0059722078218471,9,1994,AZ_West
1994-10-01,0.0038354164105633,10,1994,AZ_West
1994-11-01,0.0026420883924996,11,1994,AZ_West
1994-12-01,0.0031997721992977,12,1994,AZ_West
1995-01-01,0.0037605158556077,1,1995,AZ_West
1995-02-01,0.0042130398960575,2,1995,AZ_West
1995-03-01,0.0037721333500846,3,1995,AZ_West
1995-04-01,0.0028476635494786,4,1995,AZ_West
1995-05-01,0.0038249825615766,5,1995,AZ_West
1995-06-01,0.0035149814704709,6,1995,AZ_West
1995-07-01,0.0048385027973564,7,1995,AZ_West
1995-08-01,0.0077329175648118,8,1995,AZ_West
1995-09-01,0.006044019845574,9,1995,AZ_West
1995-10-01,0.0026213578071242,10,1995,AZ_West
1995-11-01,0.0035040124626189,11,1995,AZ_West
1995-12-01,0.0029337087003584,12,1995,AZ_West
1996-01-01,0.0023914458635276,1,1996,AZ_West
1996-02-01,0.0037717604877641,2,1996,AZ_West
1996-03-01,0.002668071929403,3,1996,AZ_West
1996-04-01,0.00228326962002,4,1996,AZ_West
1996-05-01,0.0030839043587664,5,1996,AZ_West
1996-06-01,0.003008609255314,6,1996,AZ_West
1996-07-01,0.0077507498976661,7,1996,AZ_West
1996-08-01,0.0069684651617874,8,1996,AZ_West
1996-09-01,0.0064731200174705,9,1996,AZ_West
1996-10-01,0.0035800595866989,10,1996,AZ_West
1996-11-01,0.0034031038863673,11,1996,AZ_West
1996-12-01,0.0030207465184666,12,1996,AZ_West
1997-01-01,0.0036287198684065,1,1997,AZ_West
1997-02-01,0.0023767174520917,2,1997,AZ_West
1997-03-01,0.0021283365814351,3,1997,AZ_West
1997-04-01,0.0030770928007654,4,1997,AZ_West
1997-05-01,0.003684955621162,5,1997,AZ_West
1997-06-01,0.003896499373485,6,1997,AZ_West
1997-07-01,0.0045840428018125,7,1997,AZ_West
1997-08-01,0.0079362758349361,8,1997,AZ_West
1997-09-01,0.0086341006094626,9,1997,AZ_West
1997-10-01,0.0037701878902098,10,1997,AZ_West
1997-11-01,0.0033265090114488,11,1997,AZ_West
1997-12-01,0.0024499474719229,12,1997,AZ_West
1998-01-01,0.0031954300671716,1,1998,AZ_West
1998-02-01,0.003594935604044,2,1998,AZ_West
1998-03-01,0.0034184933764015,3,1998,AZ_West
1998-04-01,0.0030334273351332,4,1998,AZ_West
1998-05-01,0.0035324010664226,5,1998,AZ_West
1998-06-01,0.0037266070706203,6,1998,AZ_West
1998-07-01,0.0067288434076688,7,1998,AZ_West
1998-08-01,0.0073146185077899,8,1998,AZ_West
1998-09-01,0.0068088619002166,9,1998,AZ_West
1998-10-01,0.0035998233883465,10,1998,AZ_West
1998-11-01,0.0029942432128875,11,1998,AZ_West
1998-12-01,0.0024214903118202,12,1998,AZ_West
1999-01-01,0.0023320453281496,1,1999,AZ_West
1999-02-01,0.0025170500976358,2,1999,AZ_West
1999-03-01,0.0026901750398681,3,1999,AZ_West
1999-04-01,0.0028961797230474,4,1999,AZ_West
1999-05-01,0.003227187723387,5,1999,AZ_West
1999-06-01,0.0039143030246223,6,1999,AZ_West
1999-07-01,0.008669763876063,7,1999,AZ_West
1999-08-01,0.0065377951905529,8,1999,AZ_West
1999-09-01,0.0062771420428079,9,1999,AZ_West
1999-10-01,0.0025695152539421,10,1999,AZ_West
1999-11-01,0.0025056032943525,11,1999,AZ_West
1999-12-01,0.0018141010895305,12,1999,AZ_West
2000-01-01,0.0027933774539224,1,2000,AZ_West
2000-02-01,0.0032193737044006,2,2000,AZ_West
2000-03-01,0.0030007693528269,3,2000,AZ_West
2000-04-01,0.0026788422638985,4,2000,AZ_West
2000-05-01,0.0033052467649786,5,2000,AZ_West
2000-06-01,0.0046991502270674,6,2000,AZ_West
2000-07-01,0.0045745932254053,7,2000,AZ_West
2000-08-01,0.0078508749733568,8,2000,AZ_West
2000-09-01,0.004808333828439,9,2000,AZ_West
2000-10-01,0.00512873588949,10,2000,AZ_West
2000-11-01,0.0024166962677634,11,2000,AZ_West
2000-12-01,0.0023744606906548,12,2000,AZ_West
2001-01-01,0.0026562382727178,1,2001,AZ_West
2001-02-01,0.0029442614735374,2,2001,AZ_West
2001-03-01,0.0035893594585346,3,2001,AZ_West
2001-04-01,0.0028656092100926,4,2001,AZ_West
2001-05-01,0.0031637115859843,5,2001,AZ_West
2001-06-01,0.0037114834111336,6,2001,AZ_West
2001-07-01,0.0058041077765154,7,2001,AZ_West
2001-08-01,0.0069560802564933,8,2001,AZ_West
2001-09-01,0.0050821686735663,9,2001,AZ_West
2001-10-01,0.0040707163196239,10,2001,AZ_West
2001-11-01,0.0038207012906547,11,2001,AZ_West
2001-12-01,0.0023292051386165,12,2001,AZ_West
2002-01-01,0.0020877750372213,1,2002,AZ_West
2002-02-01,0.0015997066543633,2,2002,AZ_West
2002-03-01,0.0020357450035478,3,2002,AZ_West
2002-04-01,0.0029234686278496,4,2002,AZ_West
2002-05-01,0.0024489569033567,5,2002,AZ_West
2002-06-01,0.0028521218075807,6,2002,AZ_West
2002-07-01,0.0061810505958974,7,2002,AZ_West
2002-08-01,0.0046067335376981,8,2002,AZ_West
2002-09-01,0.0053601602689907,9,2002,AZ_West
2002-10-01,0.0039938339279818,10,2002,AZ_West
2002-11-01,0.0028494614034442,11,2002,AZ_West
2002-12-01,0.0027928947616126,12,2002,AZ_West
2003-01-01,0.0030507112175949,1,2003,AZ_West
2003-02-01,0.0032737717286084,2,2003,AZ_West
2003-03-01,0.0031589028512921,3,2003,AZ_West
2003-04-01,0.0028182584936081,4,2003,AZ_West
2003-05-01,0.0031659921322597,5,2003,AZ_West
2003-06-01,0.0035053542073294,6,2003,AZ_West
2003-07-01,0.0062208405319696,7,2003,AZ_West
2003-08-01,0.0087527253925925,8,2003,AZ_West
2003-09-01,0.0054990175549965,9,2003,AZ_West
2003-10-01,0.004279644439271,10,2003,AZ_West
2003-11-01,0.003228883442458,11,2003,AZ_West
2003-12-01,0.0021908347422449,12,2003,AZ_West
2004-01-01,0.0026955098392226,1,2004,AZ_West
2004-02-01,0.002655270789436,2,2004,AZ_West
2004-03-01,0.003152225607673,3,2004,AZ_West
2004-04-01,0.0032285525533818,4,2004,AZ_West
2004-05-01,0.0028109950236765,5,2004,AZ_West
2004-06-01,0.0032636302932238,6,2004,AZ_West
2004-07-01,0.0057573257974916,7,2004,AZ_West
2004-08-01,0.006241406722138,8,2004,AZ_West
2004-09-01,0.0048203766517918,9,2004,AZ_West
2004-10-01,0.0043751545567475,10,2004,AZ_West
2004-11-01,0.0037263195538967,11,2004,AZ_West
2004-12-01,0.0028943419944998,12,2004,AZ_West
2005-01-01,0.0040160517653146,1,2005,AZ_West
2005-02-01,0.0043316213068349,2,2005,AZ_West
2005-03-01,0.0033436795661508,3,2005,AZ_West
2005-04-01,0.0027458574453524,4,2005,AZ_West
2005-05-01,0.0037030488876852,5,2005,AZ_West
2005-06-01,0.0039399451791385,6,2005,AZ_West
2005-07-01,0.0060996973541798,7,2005,AZ_West
2005-08-01,0.0087683940047015,8,2005,AZ_West
2005-09-01,0.0044653998302767,9,2005,AZ_West
2005-10-01,0.0046606642597857,10,2005,AZ_West
2005-11-01,0.0026594394321522,11,2005,AZ_West
2005-12-01,0.0023948995619821,12,2005,AZ_West
2006-01-01,0.0021587084210335,1,2006,AZ_West
2006-02-01,0.001873961931488,2,2006,AZ_West
2006-03-01,0.0029516445672153,3,2006,AZ_West
2006-04-01,0.0031485417559288,4,2006,AZ_West
2006-05-01,0.0031349767029149,5,2006,AZ_West
2006-06-01,0.0040192893015607,6,2006,AZ_West
2006-07-01,0.0083686366283631,7,2006,AZ_West
2006-08-01,0.0071258648280308,8,2006,AZ_West
2006-09-01,0.0055845394394303,9,2006,AZ_West
2006-10-01,0.0044418969121132,10,2006,AZ_West
2006-11-01,0.00289234756584,11,2006,AZ_West
2006-12-01,0.0021333985547015,12,2006,AZ_West
2007-01-01,0.0020010876957032,1,2007,AZ_West
2007-02-01,0.0027001073085851,2,2007,AZ_West
2007-03-01,0.0026743238441462,3,2007,AZ_West
2007-04-01,0.0030259036310868,4,2007,AZ_West
2007-05-01,0.0029084520001359,5,2007,AZ_West
2007-06-01,0.002879731108148,6,2007,AZ_West
2007-07-01,0.0072765193939102,7,2007,AZ_West
2007-08-01,0.0081437761647218,8,2007,AZ_West
2007-09-01,0.0056244126224371,9,2007,AZ_West
2007-10-01,0.0034997227970482,10,2007,AZ_West
2007-11-01,0.0028125550292575,11,2007,AZ_West
2007-12-01,0.002568331608452,12,2007,AZ_West
2008-01-01,0.0026582676790813,1,2008,AZ_West
2008-02-01,0.0027240040756912,2,2008,AZ_West
2008-03-01,0.0021695920832887,3,2008,AZ_West
2008-04-01,0.0018145264184064,4,2008,AZ_West
2008-05-01,0.0030052185167261,5,2008,AZ_West
2008-06-01,0.002925419684157,6,2008,AZ_West
2008-07-01,0.0075870150697449,7,2008,AZ_West
2008-08-01,0.0080227365209347,8,2008,AZ_West
2008-09-01,0.0054508448624772,9,2008,AZ_West
2008-10-01,0.0031168638488777,10,2008,AZ_West
2008-11-01,0.0034813140316385,11,2008,AZ_West
2008-12-01,0.002693100574998,12,2008,AZ_West
2009-01-01,0.0026116542925888,1,2009,AZ_West
2009-02-01,0.002755252456542,2,2009,AZ_West
2009-03-01,0.0023180717355575,3,2009,AZ_West
2009-04-01,0.0025007490886456,4,2009,AZ_West
2009-05-01,0.003735208787492,5,2009,AZ_West
2009-06-01,0.0045462046216016,6,2009,AZ_West
2009-07-01,0.0065412600818725,7,2009,AZ_West
2009-08-01,0.0052138611267648,8,2009,AZ_West
2009-09-01,0.0053274463223586,9,2009,AZ_West
2009-10-01,0.0033085080860631,10,2009,AZ_West
2009-11-01,0.0026523557476172,11,2009,AZ_West
2009-12-01,0.0024722814352318,12,2009,AZ_West
2010-01-01,0.0029665030957087,1,2010,AZ_West
2010-02-01,0.0034352106200647,2,2010,AZ_West
2010-03-01,0.0027336320383868,3,2010,AZ_West
2010-04-01,0.002721608802548,4,2010,AZ_West
2010-05-01,0.0027454097307462,5,2010,AZ_West
2010-06-01,0.0039249656277907,6,2010,AZ_West
2010-07-01,0.0069035619340775,7,2010,AZ_West
2010-08-01,0.0070765973333885,8,2010,AZ_West
2010-09-01,0.0044367544901285,9,2010,AZ_West
2010-10-01,0.0053522846892459,10,2010,AZ_West
2010-11-01,0.0027496686159377,11,2010,AZ_West
2010-12-01,0.0034717364368361,12,2010,AZ_West
2011-01-01,0.0023626228366451,1,2011,AZ_West
2011-02-01,0.0023858473322879,2,2011,AZ_West
2011-03-01,0.0028697106956179,3,2011,AZ_West
2011-04-01,0.0029388252388424,4,2011,AZ_West
2011-05-01,0.0029893484330443,5,2011,AZ_West
2011-06-01,0.0032112441865276,6,2011,AZ_West
2011-07-01,0.0068923963515312,7,2011,AZ_West
2011-08-01,0.0063898136207834,8,2011,AZ_West
2011-09-01,0.0054872818358814,9,2011,AZ_West
2011-10-01,0.0039178532615387,10,2011,AZ_West
2011-11-01,0.0029951743193575,11,2011,AZ_West
2011-12-01,0.0023381580316324,12,2011,AZ_West
2012-01-01,0.002104517464831,1,2012,AZ_West
2012-02-01,0.0024781940662499,2,2012,AZ_West
2012-03-01,0.002548117993536,3,2012,AZ_West
2012-04-01,0.0027550950568757,4,2012,AZ_West
2012-05-01,0.0026227660094715,5,2012,AZ_West
2012-06-01,0.0033228426485564,6,2012,AZ_West
2012-07-01,0.0072296877465472,7,2012,AZ_West
2012-08-01,0.008874496070385,8,2012,AZ_West
2012-09-01,0.0066136674261148,9,2012,AZ_West
2012-10-01,0.0038142688909609,10,2012,AZ_West
2012-11-01,0.0030544013653257,11,2012,AZ_West
2012-12-01,0.0030581768586533,12,2012,AZ_West
2013-01-01,0.002311418976331,1,2013,AZ_West
2013-02-01,0.0021629008485881,2,2013,AZ_West
2013-03-01,0.0026666119600544,3,2013,AZ_West
2013-04-01,0.0025912622913844,4,2013,AZ_West
2013-05-01,0.0031639942058295,5,2013,AZ_West
2013-06-01,0.0034423453720469,6,2013,AZ_West
2013-07-01,0.0085167014450672,7,2013,AZ_West
2013-08-01,0.0071965099955653,8,2013,AZ_West
2013-09-01,0.0067409694779562,9,2013,AZ_West
2013-10-01,0.0030304913066922,10,2013,AZ_West
2013-11-01,0.0035111157346679,11,2013,AZ_West
2013-12-01,0.0021742811942346,12,2013,AZ_West
2014-01-01,0.0020046050535782,1,2014,AZ_West
2014-02-01,0.0027309702351421,2,2014,AZ_West
2014-03-01,0.0027046467149595,3,2014,AZ_West
2014-04-01,0.0025032192140745,4,2014,AZ_West
2014-05-01,0.0028324251631241,5,2014,AZ_West
2014-06-01,0.0032119871129523,6,2014,AZ_West
2014-07-01,0.0077106822386271,7,2014,AZ_West
2014-08-01,0.0075589419648278,8,2014,AZ_West
2014-09-01,0.007550077915179,9,2014,AZ_West
2014-10-01,0.0044701330131291,10,2014,AZ_West
2014-11-01,0.0029038538312194,11,2014,AZ_West
2014-12-01,0.0037656666722412,12,2014,AZ_West
2015-01-01,0.0032841342230798,1,2015,AZ_West
2015-02-01,0.0029397829283672,2,2015,AZ_West
2015-03-01,0.0030237168250571,3,2015,AZ_West
2015-04-01,0.0024770992641269,4,2015,AZ_West
2015-05-01,0.0040342646555842,5,2015,AZ_West
2015-06-01,0.0046469299146863,6,2015,AZ_West
2015-07-01,0.0067855072875164,7,2015,AZ_West
2015-08-01,0.0072900613616397,8,2015,AZ_West
2015-09-01,0.0070510720044023,9,2015,AZ_West
2015-10-01,0.0060414342937232,10,2015,AZ_West
2015-11-01,0.0026291200591093,11,2015,AZ_West
2015-12-01,0.0022245301632402,12,2015,AZ_West
2016-01-01,0.0027847288669279,1,2016,AZ_West
2016-02-01,0.0022968339734798,2,2016,AZ_West
2016-03-01,0.002601103618072,3,2016,AZ_West
2016-04-01,0.0034614984629895,4,2016,AZ_West
2016-05-01,0.0039612787801241,5,2016,AZ_West
2016-06-01,0.0044338702286889,6,2016,AZ_West
2016-07-01,0.0064636620464145,7,2016,AZ_West
2016-08-01,0.0076906470099995,8,2016,AZ_West
2016-09-01,0.0055978533525323,9,2016,AZ_West
2016-10-01,0.0047648306593515,10,2016,AZ_West
2016-11-01,0.0034289587053215,11,2016,AZ_West
2016-12-01,0.0033713616203415,12,2016,AZ_West
2017-01-01,0.0034866614229663,1,2017,AZ_West
2017-02-01,0.0042068460443023,2,2017,AZ_West
2017-03-01,0.0031647707108496,3,2017,AZ_West
2017-04-01,0.002849488686053,4,2017,AZ_West
2017-05-01,0.003424836233174,5,2017,AZ_West
2017-06-01,0.0034632543437107,6,2017,AZ_West
2017-07-01,0.0081577784390308,7,2017,AZ_West
2017-08-01,0.0072314555196876,8,2017,AZ_West
2017-09-01,0.0057821515724056,9,2017,AZ_West
2017-10-01,0.0030032947430276,10,2017,AZ_West
2017-11-01,0.0037078520259449,11,2017,AZ_West
2017-12-01,0.0018469269648141,12,2017,AZ_West
2018-01-01,0.0028012187555176,1,2018,AZ_West
2018-02-01,0.0026136948918174,2,2018,AZ_West
2018-03-01,0.0031421716165475,3,2018,AZ_West
2018-04-01,0.0026078144402866,4,2018,AZ_West
2018-05-01,0.003485379140352,5,2018,AZ_West
2018-06-01,0.0035480878669374,6,2018,AZ_West
2018-07-01,0.00866616956724,7,2018,AZ_West
2018-08-01,0.0081308623965491,8,2018,AZ_West
2018-09-01,0.0054699112087148,9,2018,AZ_West
2018-10-01,0.0056410242334354,10,2018,AZ_West
2018-11-01,0.0026482626567408,11,2018,AZ_West
2018-12-01,0.0026821602488629,12,2018,AZ_West
2019-01-01,0.0030755663737799,1,2019,AZ_West
2019-02-01,0.0029154342493305,2,2019,AZ_West
2019-03-01,0.0033776044408818,3,2019,AZ_West
2019-04-01,0.0035618963647684,4,2019,AZ_West
2019-05-01,0.0041984562923145,5,2019,AZ_West
2019-06-01,0.0040176397530585,6,2019,AZ_West
2019-07-01,0.0056242867027041,7,2019,AZ_West
2019-08-01,0.0061650245116575,8,2019,AZ_West
2019-09-01,0.0061010300046874,9,2019,AZ_West
2019-10-01,0.0024042952727257,10,2019,AZ_West
2019-11-01,0.0030809690298794,11,2019,AZ_West
2019-12-01,0.00330514393053,12,2019,AZ_West
2020-01-01,0.0026607832755249,1,2020,AZ_West
2020-02-01,0.0024502244953355,2,2020,AZ_West
2020-03-01,0.0039269635542208,3,2020,AZ_West
2020-04-01,0.0036071358270631,4,2020,AZ_West
2020-05-01,0.0032832276010022,5,2020,AZ_West
2020-06-01,0.0036841203535998,6,2020,AZ_West
2020-07-01,0.0050750688992877,7,2020,AZ_West
2020-08-01,0.0056634351476922,8,2020,AZ_West
2020-09-01,0.0042242985192954,9,2020,AZ_West
2020-10-01,0.0029756273794723,10,2020,AZ_West
2020-11-01,0.0028248699791444,11,2020,AZ_West
2020-12-01,0.001968070842158,12,2020,AZ_West
2021-01-01,0.0026022340974527,1,2021,AZ_West
2021-02-01,0.0023292212283601,2,2021,AZ_West
2021-03-01,0.0024909812151355,3,2021,AZ_West
2021-04-01,0.0024383936368666,4,2021,AZ_West
2021-05-01,0.0028038574734779,5,2021,AZ_West
2021-06-01,0.00397329292176,6,2021,AZ_West
2021-07-01,0.0091796702383926,7,2021,AZ_West
2021-08-01,0.0077884600594817,8,2021,AZ_West
2021-09-01,0.0063226606271773,9,2021,AZ_West
2021-10-01,0.004222240431215,10,2021,AZ_West
2021-11-01,0.0029555158994509,11,2021,AZ_West
2021-12-01,0.0031697879126554,12,2021,AZ_West
2022-01-01,0.0023348036698562,1,2022,AZ_West
2022-02-01,0.0018054112288457,2,2022,AZ_West
2022-03-01,0.0023776380652507,3,2022,AZ_West
2022-04-01,0.0023668733271878,4,2022,AZ_West
2022-05-01,0.0028045115565354,5,2022,AZ_West
2022-06-01,0.0045265730356737,6,2022,AZ_West
2022-07-01,0.0077237590028986,7,2022,AZ_West
2022-08-01,0.0104628070082444,8,2022,AZ_West
2022-09-01,0.0075658990300757,9,2022,AZ_West
2022-10-01,0.0049134110474068,10,2022,AZ_West
2022-11-01,0.0024714867418057,11,2022,AZ_West
2022-12-01,0.0030972910254918,12,2022,AZ_West
2023-01-01,0.0030630079790759,1,2023,AZ_West
