time,tp,Month,Year,Region
1941-09-01,0.0050083930750547,9,1941,NM_South
1941-10-01,0.0053628437275612,10,1941,NM_South
1941-11-01,0.0006990637176567,11,1941,NM_South
1941-12-01,0.0005914056044115,12,1941,NM_South
1942-01-01,0.0005165427546613,1,1942,NM_South
1942-02-01,0.0005809085416931,2,1942,NM_South
1942-03-01,0.0002545178220742,3,1942,NM_South
1942-04-01,0.0016143609771571,4,1942,NM_South
1942-05-01,0.0009352451495881,5,1942,NM_South
1942-06-01,0.000707988948121,6,1942,NM_South
1942-07-01,0.0016281256659176,7,1942,NM_South
1942-08-01,0.0040532198692242,8,1942,NM_South
1942-09-01,0.002389725498361,9,1942,NM_South
1942-10-01,0.0010541688870639,10,1942,NM_South
1942-11-01,0.0001380881906671,11,1942,NM_South
1942-12-01,0.0008049714940386,12,1942,NM_South
1943-01-01,0.0001603863914438,1,1943,NM_South
1943-02-01,0.0003794016301156,2,1943,NM_South
1943-03-01,0.0004919140770411,3,1943,NM_South
1943-04-01,0.0005718593496946,4,1943,NM_South
1943-05-01,0.0014941133304958,5,1943,NM_South
1943-06-01,0.0020003524024322,6,1943,NM_South
1943-07-01,0.0020490048253855,7,1943,NM_South
1943-08-01,0.0014853071031043,8,1943,NM_South
1943-09-01,0.0009480280629976,9,1943,NM_South
1943-10-01,0.0004723281546333,10,1943,NM_South
1943-11-01,0.00069425896859,11,1943,NM_South
1943-12-01,0.0015556924622383,12,1943,NM_South
1944-01-01,0.0003992751432828,1,1944,NM_South
1944-02-01,0.0005868289445678,2,1944,NM_South
1944-03-01,0.0003357374192996,3,1944,NM_South
1944-04-01,0.0007395445962737,4,1944,NM_South
1944-05-01,0.0007300243504451,5,1944,NM_South
1944-06-01,0.0016703072967843,6,1944,NM_South
1944-07-01,0.0027407250617546,7,1944,NM_South
1944-08-01,0.0023928443705622,8,1944,NM_South
1944-09-01,0.0026955237279142,9,1944,NM_South
1944-10-01,0.0014737786804213,10,1944,NM_South
1944-11-01,0.0008714545440751,11,1944,NM_South
1944-12-01,0.0010223901081495,12,1944,NM_South
1945-01-01,0.000261152243386,1,1945,NM_South
1945-02-01,0.0004481903646887,2,1945,NM_South
1945-03-01,0.0002741682044798,3,1945,NM_South
1945-04-01,0.000530282651115,4,1945,NM_South
1945-05-01,0.0002195309186541,5,1945,NM_South
1945-06-01,0.0003318351102021,6,1945,NM_South
1945-07-01,0.0024281833247395,7,1945,NM_South
1945-08-01,0.0020930062115746,8,1945,NM_South
1945-09-01,0.0009863520109191,9,1945,NM_South
1945-10-01,0.0014351522663562,10,1945,NM_South
1945-11-01,1.0125178115636712e-05,11,1945,NM_South
1945-12-01,0.0003161762891986,12,1945,NM_South
1946-01-01,0.0008801566437778,1,1946,NM_South
1946-02-01,0.0003493632711418,2,1946,NM_South
1946-03-01,0.0003654237275162,3,1946,NM_South
1946-04-01,0.0002762557167162,4,1946,NM_South
1946-05-01,0.0009937054091294,5,1946,NM_South
1946-06-01,0.0011990055436543,6,1946,NM_South
1946-07-01,0.0019096918947601,7,1946,NM_South
1946-08-01,0.0012067010756991,8,1946,NM_South
1946-09-01,0.0036826690926524,9,1946,NM_South
1946-10-01,0.0019199509513327,10,1946,NM_South
1946-11-01,0.0006805091552136,11,1946,NM_South
1946-12-01,0.0004926479293237,12,1946,NM_South
1947-01-01,0.0004283961869033,1,1947,NM_South
1947-02-01,0.0004106250613566,2,1947,NM_South
1947-03-01,0.0006238240248424,3,1947,NM_South
1947-04-01,0.000523633354419,4,1947,NM_South
1947-05-01,0.0015035839917107,5,1947,NM_South
1947-06-01,0.0003511483172346,6,1947,NM_South
1947-07-01,0.0009414828939904,7,1947,NM_South
1947-08-01,0.0021455311928571,8,1947,NM_South
1947-09-01,0.0003161068707394,9,1947,NM_South
1947-10-01,0.0010956265825706,10,1947,NM_South
1947-11-01,0.0008098754123326,11,1947,NM_South
1947-12-01,0.0006541152653461,12,1947,NM_South
1948-01-01,0.0006444313902923,1,1948,NM_South
1948-02-01,0.0012623697214897,2,1948,NM_South
1948-03-01,0.0010803892307835,3,1948,NM_South
1948-04-01,0.0001669414773737,4,1948,NM_South
1948-05-01,0.0010093443962875,5,1948,NM_South
1948-06-01,0.0010675765666058,6,1948,NM_South
1948-07-01,0.0008961923078453,7,1948,NM_South
1948-08-01,0.0007293450412376,8,1948,NM_South
1948-09-01,0.0004882249817825,9,1948,NM_South
1948-10-01,0.0005046126966073,10,1948,NM_South
1948-11-01,0.0001844993890816,11,1948,NM_South
1948-12-01,0.00064521978565,12,1948,NM_South
1949-01-01,0.0024226843910812,1,1949,NM_South
1949-02-01,0.0011053798760836,2,1949,NM_South
1949-03-01,0.0003168060137925,3,1949,NM_South
1949-04-01,0.001209224932536,4,1949,NM_South
1949-05-01,0.0013564614844291,5,1949,NM_South
1949-06-01,0.0015930544686542,6,1949,NM_South
1949-07-01,0.0026739792132656,7,1949,NM_South
1949-08-01,0.0012904147789931,8,1949,NM_South
1949-09-01,0.0021354754332007,9,1949,NM_South
1949-10-01,0.0005005765090529,10,1949,NM_South
1949-11-01,2.56550791235586e-05,11,1949,NM_South
1949-12-01,0.0005869776984089,12,1949,NM_South
1950-01-01,0.0002409564302298,1,1950,NM_South
1950-02-01,0.0003076675694893,2,1950,NM_South
1950-03-01,0.0002888105409027,3,1950,NM_South
1950-04-01,0.0003906424620393,4,1950,NM_South
1950-05-01,0.0005236631051872,5,1950,NM_South
1950-06-01,0.0005421631245552,6,1950,NM_South
1950-07-01,0.0033289275001217,7,1950,NM_South
1950-08-01,0.0009239993592031,8,1950,NM_South
1950-09-01,0.0024610380897709,9,1950,NM_South
1950-10-01,0.0004396171849815,10,1950,NM_South
1950-11-01,2.8719408249642707e-05,11,1950,NM_South
1950-12-01,1.2782913409457382e-05,12,1950,NM_South
1951-01-01,0.0004432715710105,1,1951,NM_South
1951-02-01,0.0003251610211993,2,1951,NM_South
1951-03-01,0.0007242427844888,3,1951,NM_South
1951-04-01,0.0003472559250599,4,1951,NM_South
1951-05-01,0.000764887292331,5,1951,NM_South
1951-06-01,0.0005290975788477,6,1951,NM_South
1951-07-01,0.0010261535803286,7,1951,NM_South
1951-08-01,0.0018034519014665,8,1951,NM_South
1951-09-01,0.0002842239641363,9,1951,NM_South
1951-10-01,0.0002559954435622,10,1951,NM_South
1951-11-01,0.0003318747778931,11,1951,NM_South
1951-12-01,0.0005384294031443,12,1951,NM_South
1952-01-01,0.0007675251937794,1,1952,NM_South
1952-02-01,0.0002488602176521,2,1952,NM_South
1952-03-01,0.0005274315358277,3,1952,NM_South
1952-04-01,0.0008617657105599,4,1952,NM_South
1952-05-01,0.0005083017918659,5,1952,NM_South
1952-06-01,0.000600777096399,6,1952,NM_South
1952-07-01,0.0017212604458128,7,1952,NM_South
1952-08-01,0.0008956171263265,8,1952,NM_South
1952-09-01,0.0007715960905634,9,1952,NM_South
1952-10-01,7.254228982946626e-06,10,1952,NM_South
1952-11-01,0.0009482710276047,11,1952,NM_South
1952-12-01,0.0003602768446151,12,1952,NM_South
1953-01-01,9.736930590439191e-05,1,1953,NM_South
1953-02-01,0.0004573783936055,2,1953,NM_South
1953-03-01,0.000475521403755,3,1953,NM_South
1953-04-01,0.0002157575295522,4,1953,NM_South
1953-05-01,0.0005722014835291,5,1953,NM_South
1953-06-01,0.0004774799959957,6,1953,NM_South
1953-07-01,0.0018913703800014,7,1953,NM_South
1953-08-01,0.0009907898338444,8,1953,NM_South
1953-09-01,0.000289916277788,9,1953,NM_South
1953-10-01,0.0010066271594572,10,1953,NM_South
1953-11-01,0.000317485323,11,1953,NM_South
1953-12-01,0.0003320284901955,12,1953,NM_South
1954-01-01,0.0004403956634165,1,1954,NM_South
1954-02-01,0.0001454812565684,2,1954,NM_South
1954-03-01,0.0002466487438815,3,1954,NM_South
1954-04-01,0.0005678182036788,4,1954,NM_South
1954-05-01,0.0011072145067901,5,1954,NM_South
1954-06-01,0.0003713342134681,6,1954,NM_South
1954-07-01,0.0008649440842975,7,1954,NM_South
1954-08-01,0.0026775245131445,8,1954,NM_South
1954-09-01,0.0008654250550503,9,1954,NM_South
1954-10-01,0.0024171358728092,10,1954,NM_South
1954-11-01,6.812430074962778e-05,11,1954,NM_South
1954-12-01,0.000294820196082,12,1954,NM_South
1955-01-01,0.0006823338689974,1,1955,NM_South
1955-02-01,0.0001210459589416,2,1955,NM_South
1955-03-01,0.0002676230354727,3,1955,NM_South
1955-04-01,0.0003006265543452,4,1955,NM_South
1955-05-01,0.0008167527982515,5,1955,NM_South
1955-06-01,0.0004263533008193,6,1955,NM_South
1955-07-01,0.0032783660695413,7,1955,NM_South
1955-08-01,0.0014607131347138,8,1955,NM_South
1955-09-01,0.001359039884341,9,1955,NM_South
1955-10-01,0.0008095531123436,10,1955,NM_South
1955-11-01,0.0001547139116376,11,1955,NM_South
1955-12-01,0.0001303629078541,12,1955,NM_South
1956-01-01,0.0002382689441678,1,1956,NM_South
1956-02-01,0.001089572301239,2,1956,NM_South
1956-03-01,5.710659958755818e-05,3,1956,NM_South
1956-04-01,0.0002667999308854,4,1956,NM_South
1956-05-01,0.0003223247812962,5,1956,NM_South
1956-06-01,0.0004458400539997,6,1956,NM_South
1956-07-01,0.0011765337967297,7,1956,NM_South
1956-08-01,0.0009220308500396,8,1956,NM_South
1956-09-01,0.0002399449041105,9,1956,NM_South
1956-10-01,0.0006672303956672,10,1956,NM_South
1956-11-01,3.243825427644393e-05,11,1956,NM_South
1956-12-01,0.0001220376512155,12,1956,NM_South
1957-01-01,0.0005039085950929,1,1957,NM_South
1957-02-01,0.0008596286137098,2,1957,NM_South
1957-03-01,0.0009289627790335,3,1957,NM_South
1957-04-01,0.00082533093642,4,1957,NM_South
1957-05-01,0.0012571980462817,5,1957,NM_South
1957-06-01,0.0003879648929,6,1957,NM_South
1957-07-01,0.0016805366025887,7,1957,NM_South
1957-08-01,0.0026116216030882,8,1957,NM_South
1957-09-01,0.0004428005171805,9,1957,NM_South
1957-10-01,0.0027858817694427,10,1957,NM_South
1957-11-01,0.0012922097420087,11,1957,NM_South
1957-12-01,0.0002406886733159,12,1957,NM_South
1958-01-01,0.0010293666632958,1,1958,NM_South
1958-02-01,0.0007751364319809,2,1958,NM_South
1958-03-01,0.0019767402093927,3,1958,NM_South
1958-04-01,0.0010934399011069,4,1958,NM_South
1958-05-01,0.0006197977542107,5,1958,NM_South
1958-06-01,0.0008093398985047,6,1958,NM_South
1958-07-01,0.0010046041072186,7,1958,NM_South
1958-08-01,0.0019543626732341,8,1958,NM_South
1958-09-01,0.0044579294861676,9,1958,NM_South
1958-10-01,0.0018782106235279,10,1958,NM_South
1958-11-01,0.0003136078062094,11,1958,NM_South
1958-12-01,0.0002451959147004,12,1958,NM_South
1959-01-01,0.0001375427599165,1,1959,NM_South
1959-02-01,0.0004794435466979,2,1959,NM_South
1959-03-01,0.0002805001596481,3,1959,NM_South
1959-04-01,0.0005662909975771,4,1959,NM_South
1959-05-01,0.0020789688074388,5,1959,NM_South
1959-06-01,0.0014565629025478,6,1959,NM_South
1959-07-01,0.0014509052981257,7,1959,NM_South
1959-08-01,0.0026771377531577,8,1959,NM_South
1959-09-01,0.0003229743397356,9,1959,NM_South
1959-10-01,0.0015248756248295,10,1959,NM_South
1959-11-01,0.0004233683070751,11,1959,NM_South
1959-12-01,0.001290211482077,12,1959,NM_South
1960-01-01,0.0012258258611996,1,1960,NM_South
1960-02-01,0.0006585977144237,2,1960,NM_South
1960-03-01,0.0002965854083294,3,1960,NM_South
1960-04-01,9.475123830152396e-05,4,1960,NM_South
1960-05-01,0.0003885251990347,5,1960,NM_South
1960-06-01,0.0015518149454476,6,1960,NM_South
1960-07-01,0.0057644890153784,7,1960,NM_South
1960-08-01,0.0012010682635839,8,1960,NM_South
1960-09-01,0.0007464814837291,9,1960,NM_South
1960-10-01,0.0025854706778277,10,1960,NM_South
1960-11-01,5.794457955893072e-05,11,1960,NM_South
1960-12-01,0.0015337958968325,12,1960,NM_South
1961-01-01,0.0006061818192913,1,1961,NM_South
1961-02-01,0.0003043949849857,2,1961,NM_South
1961-03-01,0.0009550938704485,3,1961,NM_South
1961-04-01,0.0003925365942822,4,1961,NM_South
1961-05-01,0.0003560423186059,5,1961,NM_South
1961-06-01,0.0011385073564903,6,1961,NM_South
1961-07-01,0.0011411799671683,7,1961,NM_South
1961-08-01,0.0013530897306981,8,1961,NM_South
1961-09-01,0.0010075841425015,9,1961,NM_South
1961-10-01,0.0005031945766557,10,1961,NM_South
1961-11-01,0.0012476182989167,11,1961,NM_South
1961-12-01,0.0005073398503603,12,1961,NM_South
1962-01-01,0.0008401616943749,1,1962,NM_South
1962-02-01,0.0003649229229179,2,1962,NM_South
1962-03-01,0.0005420738722506,3,1962,NM_South
1962-04-01,0.0002835396964674,4,1962,NM_South
1962-05-01,0.0002812984719286,5,1962,NM_South
1962-06-01,0.0005999787841186,6,1962,NM_South
1962-07-01,0.0022467234724771,7,1962,NM_South
1962-08-01,0.0004562230721065,8,1962,NM_South
1962-09-01,0.0025134044002897,9,1962,NM_South
1962-10-01,0.000827413490195,10,1962,NM_South
1962-11-01,0.0007712093305766,11,1962,NM_South
1962-12-01,0.0006812082982666,12,1962,NM_South
1963-01-01,0.000338067896143,1,1963,NM_South
1963-02-01,0.0008624499782288,2,1963,NM_South
1963-03-01,0.000178028596995,3,1963,NM_South
1963-04-01,0.0003632172122069,4,1963,NM_South
1963-05-01,0.0009765441743311,5,1963,NM_South
1963-06-01,0.0008860770466524,6,1963,NM_South
1963-07-01,0.0012469489066319,7,1963,NM_South
1963-08-01,0.0028678600112575,8,1963,NM_South
1963-09-01,0.0009605928041068,9,1963,NM_South
1963-10-01,0.00034819803272,10,1963,NM_South
1963-11-01,0.0002347980212094,11,1963,NM_South
1963-12-01,0.0002453198762346,12,1963,NM_South
1964-01-01,0.0002780060535795,1,1964,NM_South
1964-02-01,0.0008948088971234,2,1964,NM_South
1964-03-01,0.0004896926863478,3,1964,NM_South
1964-04-01,0.000351663997217,4,1964,NM_South
1964-05-01,0.0005704709805112,5,1964,NM_South
1964-06-01,0.0003495219419056,6,1964,NM_South
1964-07-01,0.000850495127868,7,1964,NM_South
1964-08-01,0.000644064464151,8,1964,NM_South
1964-09-01,0.001666340527689,9,1964,NM_South
1964-10-01,0.0001853076182848,10,1964,NM_South
1964-11-01,0.0004970212922512,11,1964,NM_South
1964-12-01,0.0002882304009225,12,1964,NM_South
1965-01-01,0.0002939177561128,1,1965,NM_South
1965-02-01,0.0006551813345404,2,1965,NM_South
1965-03-01,0.0005265439712427,3,1965,NM_South
1965-04-01,0.0008994847261944,4,1965,NM_South
1965-05-01,0.0017732895809584,5,1965,NM_South
1965-06-01,0.0011630914079582,6,1965,NM_South
1965-07-01,0.0012168014615079,7,1965,NM_South
1965-08-01,0.0014142325178401,8,1965,NM_South
1965-09-01,0.0011120440481636,9,1965,NM_South
1965-10-01,0.0001568758007945,10,1965,NM_South
1965-11-01,0.000183349026044,11,1965,NM_South
1965-12-01,0.0010594843576515,12,1965,NM_South
1966-01-01,0.0005027036889802,1,1966,NM_South
1966-02-01,0.0003508656849366,2,1966,NM_South
1966-03-01,0.0003492145173007,3,1966,NM_South
1966-04-01,0.0009446959769576,4,1966,NM_South
1966-05-01,0.0004773114083092,5,1966,NM_South
1966-06-01,0.0015824830290153,6,1966,NM_South
1966-07-01,0.0005971078349859,7,1966,NM_South
1966-08-01,0.0040097936645539,8,1966,NM_South
1966-09-01,0.0007534977065663,9,1966,NM_South
1966-10-01,0.0002303651567455,10,1966,NM_South
1966-11-01,8.811681698971075e-05,11,1966,NM_South
1966-12-01,0.0001137272699609,12,1966,NM_South
1967-01-01,3.635048029663863e-05,1,1967,NM_South
1967-02-01,0.0003781273055437,2,1967,NM_South
1967-03-01,0.0003216553890114,3,1967,NM_South
1967-04-01,0.0004327150067558,4,1967,NM_South
1967-05-01,0.0002940863437994,5,1967,NM_South
1967-06-01,0.0025714580659987,6,1967,NM_South
1967-07-01,0.001634700585693,7,1967,NM_South
1967-08-01,0.0016818456363901,8,1967,NM_South
1967-09-01,0.001416394406997,9,1967,NM_South
1967-10-01,0.0001245813418978,10,1967,NM_South
1967-11-01,0.0004974229276221,11,1967,NM_South
1967-12-01,0.001112277095848,12,1967,NM_South
1968-01-01,0.00094032261403,1,1968,NM_South
1968-02-01,0.0011250996769484,2,1968,NM_South
1968-03-01,0.0013995405968036,3,1968,NM_South
1968-04-01,0.0006062115700595,4,1968,NM_South
1968-05-01,0.001209829864823,5,1968,NM_South
1968-06-01,0.0002982068251971,6,1968,NM_South
1968-07-01,0.0034084017189451,7,1968,NM_South
1968-08-01,0.0029260971400372,8,1968,NM_South
1968-09-01,0.0002999224528308,9,1968,NM_South
1968-10-01,0.0005609061085303,10,1968,NM_South
1968-11-01,0.0012414400560508,11,1968,NM_South
1968-12-01,0.0003405768775958,12,1968,NM_South
1969-01-01,0.0001482877457033,1,1969,NM_South
1969-02-01,0.0005830208462364,2,1969,NM_South
1969-03-01,0.0008435036973376,3,1969,NM_South
1969-04-01,0.0010871327382454,4,1969,NM_South
1969-05-01,0.0010119277546608,5,1969,NM_South
1969-06-01,0.0013307369868464,6,1969,NM_South
1969-07-01,0.0019733734141231,7,1969,NM_South
1969-08-01,0.0015591534682739,8,1969,NM_South
1969-09-01,0.0017898855511607,9,1969,NM_South
1969-10-01,0.0027999985089605,10,1969,NM_South
1969-11-01,0.0003949265726621,11,1969,NM_South
1969-12-01,0.0008956220847879,12,1969,NM_South
1970-01-01,8.807219083738915e-05,1,1970,NM_South
1970-02-01,0.0006113287021924,2,1970,NM_South
1970-03-01,0.000780739493328,3,1970,NM_South
1970-04-01,0.0004122216859174,4,1970,NM_South
1970-05-01,0.0004760370837373,5,1970,NM_South
1970-06-01,0.001027179981832,6,1970,NM_South
1970-07-01,0.0015472234102199,7,1970,NM_South
1970-08-01,0.001287618206781,8,1970,NM_South
1970-09-01,0.001226475419639,9,1970,NM_South
1970-10-01,0.0011044972699599,10,1970,NM_South
1970-11-01,6.3185673226036e-05,11,1970,NM_South
1970-12-01,0.0001517537102003,12,1970,NM_South
1971-01-01,0.0002144584126735,1,1971,NM_South
1971-02-01,0.0003968107879824,2,1971,NM_South
1971-03-01,0.0001314835201235,3,1971,NM_South
1971-04-01,0.0005388310385152,4,1971,NM_South
1971-05-01,0.0003638023106485,5,1971,NM_South
1971-06-01,0.0003123384400989,6,1971,NM_South
1971-07-01,0.0012177286937839,7,1971,NM_South
1971-08-01,0.0025129680556892,8,1971,NM_South
1971-09-01,0.0019189493421362,9,1971,NM_South
1971-10-01,0.0006965001931289,10,1971,NM_South
1971-11-01,0.0004845160526785,11,1971,NM_South
1971-12-01,0.0010227471173681,12,1971,NM_South
1972-01-01,0.0002068422160106,1,1972,NM_South
1972-02-01,0.0001088431855124,2,1972,NM_South
1972-03-01,0.000137468382996,3,1972,NM_South
1972-04-01,1.5847242535541515e-05,4,1972,NM_South
1972-05-01,0.0012867207252732,5,1972,NM_South
1972-06-01,0.001083002339925,6,1972,NM_South
1972-07-01,0.0022109531321606,7,1972,NM_South
1972-08-01,0.0033349867399147,8,1972,NM_South
1972-09-01,0.0029968940514648,9,1972,NM_South
1972-10-01,0.0019926320780806,10,1972,NM_South
1972-11-01,0.0004857804603276,11,1972,NM_South
1972-12-01,0.0004039906400448,12,1972,NM_South
1973-01-01,0.0008057251801667,1,1973,NM_South
1973-02-01,0.0015763642876859,2,1973,NM_South
1973-03-01,0.0011567544943285,3,1973,NM_South
1973-04-01,0.0006702649740251,4,1973,NM_South
1973-05-01,0.0009308222020469,5,1973,NM_South
1973-06-01,0.0003814246823542,6,1973,NM_South
1973-07-01,0.0026793789776965,7,1973,NM_South
1973-08-01,0.0007810270840874,8,1973,NM_South
1973-09-01,0.0008856357435906,9,1973,NM_South
1973-10-01,0.0004469904170373,10,1973,NM_South
1973-11-01,0.000141861579769,11,1973,NM_South
1973-12-01,0.0001348453569318,12,1973,NM_South
1974-01-01,0.0006583002067416,1,1974,NM_South
1974-02-01,0.0003368282808008,2,1974,NM_South
1974-03-01,0.0004856862495616,3,1974,NM_South
1974-04-01,0.0004078879906809,4,1974,NM_South
1974-05-01,0.000451378655349,5,1974,NM_South
1974-06-01,0.0002472784684754,6,1974,NM_South
1974-07-01,0.0016404573593425,7,1974,NM_South
1974-08-01,0.0032764570619142,8,1974,NM_South
1974-09-01,0.0036706497822938,9,1974,NM_South
1974-10-01,0.002781250566524,10,1974,NM_South
1974-11-01,0.0004392155496106,11,1974,NM_South
1974-12-01,0.0008803847330008,12,1974,NM_South
1975-01-01,0.000732320118059,1,1975,NM_South
1975-02-01,0.0008909710480237,2,1975,NM_South
1975-03-01,0.0006556127206795,3,1975,NM_South
1975-04-01,0.0006938077486055,4,1975,NM_South
1975-05-01,0.000522423489845,5,1975,NM_South
1975-06-01,0.0006425174242038,6,1975,NM_South
1975-07-01,0.0028836427937953,7,1975,NM_South
1975-08-01,0.0008675026503639,8,1975,NM_South
1975-09-01,0.0021328672825205,9,1975,NM_South
1975-10-01,0.000223264640065,10,1975,NM_South
1975-11-01,0.0002865941086707,11,1975,NM_South
1975-12-01,0.0005281158034967,12,1975,NM_South
1976-01-01,0.0002159360341615,1,1976,NM_South
1976-02-01,0.0004153207242731,2,1976,NM_South
1976-03-01,0.0003810676731356,3,1976,NM_South
1976-04-01,0.0009186690132313,4,1976,NM_South
1976-05-01,0.0012889123651983,5,1976,NM_South
1976-06-01,0.0005423961722396,6,1976,NM_South
1976-07-01,0.0025760793519947,7,1976,NM_South
1976-08-01,0.0012401508560949,8,1976,NM_South
1976-09-01,0.0019629110606344,9,1976,NM_South
1976-10-01,0.0012364568023749,10,1976,NM_South
1976-11-01,0.0007340307872313,11,1976,NM_South
1976-12-01,0.0001229004234937,12,1976,NM_South
1977-01-01,0.0008245574164464,1,1977,NM_South
1977-02-01,0.000745782340676,2,1977,NM_South
1977-03-01,0.0008729073732562,3,1977,NM_South
1977-04-01,0.0014158390593237,4,1977,NM_South
1977-05-01,0.0009389639956149,5,1977,NM_South
1977-06-01,0.0008340280776613,6,1977,NM_South
1977-07-01,0.0012596822354276,7,1977,NM_South
1977-08-01,0.0021104252863641,8,1977,NM_South
1977-09-01,0.0006127964067576,9,1977,NM_South
1977-10-01,0.0009905468692373,10,1977,NM_South
1977-11-01,0.000302639689661,11,1977,NM_South
1977-12-01,0.0001535437147545,12,1977,NM_South
1978-01-01,0.0008647507043041,1,1978,NM_South
1978-02-01,0.00083116208699,2,1978,NM_South
1978-03-01,0.0006120724713977,3,1978,NM_South
1978-04-01,0.0001281514340835,4,1978,NM_South
1978-05-01,0.0017064991063171,5,1978,NM_South
1978-06-01,0.0021541440402552,6,1978,NM_South
1978-07-01,0.0013823198604688,7,1978,NM_South
1978-08-01,0.0013410208357258,8,1978,NM_South
1978-09-01,0.0031130410505738,9,1978,NM_South
1978-10-01,0.0013245835362874,10,1978,NM_South
1978-11-01,0.0024805000506445,11,1978,NM_South
1978-12-01,0.0010339135723712,12,1978,NM_South
1979-01-01,0.0007741992827822,1,1979,NM_South
1979-02-01,0.0006527516884696,2,1979,NM_South
1979-03-01,0.0008654200965889,3,1979,NM_South
1979-04-01,0.0006608934820376,4,1979,NM_South
1979-05-01,0.0018665979070016,5,1979,NM_South
1979-06-01,0.0019112587685528,6,1979,NM_South
1979-07-01,0.0017837469759858,7,1979,NM_South
1979-08-01,0.0021560431309596,8,1979,NM_South
1979-09-01,0.0008382774790546,9,1979,NM_South
1979-10-01,0.0001636589759474,10,1979,NM_South
1979-11-01,0.0002719021876342,11,1979,NM_South
1979-12-01,0.0004721347746399,12,1979,NM_South
1980-01-01,0.0012017723650983,1,1980,NM_South
1980-02-01,0.000558173996316,2,1980,NM_South
1980-03-01,0.0003243875012258,3,1980,NM_South
1980-04-01,0.0010194199897894,4,1980,NM_South
1980-05-01,0.001396872944587,5,1980,NM_South
1980-06-01,0.0011524158406306,6,1980,NM_South
1980-07-01,0.0006131385405921,7,1980,NM_South
1980-08-01,0.0027780374835568,8,1980,NM_South
1980-09-01,0.0041111148641695,9,1980,NM_South
1980-10-01,0.0002709749553582,10,1980,NM_South
1980-11-01,0.0014446873875689,11,1980,NM_South
1980-12-01,0.0001873653797529,12,1980,NM_South
1981-01-01,0.0008672299349886,1,1981,NM_South
1981-02-01,0.0002887312055208,2,1981,NM_South
1981-03-01,0.0009318337281662,3,1981,NM_South
1981-04-01,0.0014455650352313,4,1981,NM_South
1981-05-01,0.0014373835739723,5,1981,NM_South
1981-06-01,0.0013056670061644,6,1981,NM_South
1981-07-01,0.002346854641364,7,1981,NM_South
1981-08-01,0.003463376180144,8,1981,NM_South
1981-09-01,0.0030723767088861,9,1981,NM_South
1981-10-01,0.0018077905551644,10,1981,NM_South
1981-11-01,0.0003991660571327,11,1981,NM_South
1981-12-01,0.0001322619985585,12,1981,NM_South
1982-01-01,0.0007379678055584,1,1982,NM_South
1982-02-01,0.000775756239652,2,1982,NM_South
1982-03-01,0.0003725639118876,3,1982,NM_South
1982-04-01,0.0009141468964627,4,1982,NM_South
1982-05-01,0.0012515652341665,5,1982,NM_South
1982-06-01,0.0011200222125064,6,1982,NM_South
1982-07-01,0.0020529269683284,7,1982,NM_South
1982-08-01,0.0021947240880997,8,1982,NM_South
1982-09-01,0.0025085203158411,9,1982,NM_South
1982-10-01,0.0006546160699443,10,1982,NM_South
1982-11-01,0.0013519344091991,11,1982,NM_South
1982-12-01,0.0020989712406016,12,1982,NM_South
1983-01-01,0.0010736853910125,1,1983,NM_South
1983-02-01,0.0009778085819802,2,1983,NM_South
1983-03-01,0.0006269280216595,3,1983,NM_South
1983-04-01,0.0011016511131341,4,1983,NM_South
1983-05-01,0.0007675747783931,5,1983,NM_South
1983-06-01,0.0009332617650405,6,1983,NM_South
1983-07-01,0.0007928827652208,7,1983,NM_South
1983-08-01,0.0010597471561041,8,1983,NM_South
1983-09-01,0.0020565119358983,9,1983,NM_South
1983-10-01,0.0020093173005875,10,1983,NM_South
1983-11-01,0.0008887942834827,11,1983,NM_South
1983-12-01,0.0005513263611653,12,1983,NM_South
1984-01-01,0.0004557470598151,1,1984,NM_South
1984-02-01,0.0001581550838277,2,1984,NM_South
1984-03-01,0.0008176701136048,3,1984,NM_South
1984-04-01,0.0003092245263592,4,1984,NM_South
1984-05-01,0.0023613135147162,5,1984,NM_South
1984-06-01,0.0035018835911362,6,1984,NM_South
1984-07-01,0.0016635737062451,7,1984,NM_South
1984-08-01,0.0063365665373733,8,1984,NM_South
1984-09-01,0.0015291845277592,9,1984,NM_South
1984-10-01,0.0030164105554134,10,1984,NM_South
1984-11-01,0.0008219443073049,11,1984,NM_South
1984-12-01,0.0017351292622621,12,1984,NM_South
1985-01-01,0.0010156763514558,1,1985,NM_South
1985-02-01,0.0006407522119564,2,1985,NM_South
1985-03-01,0.0013291304453628,3,1985,NM_South
1985-04-01,0.0013926929616529,4,1985,NM_South
1985-05-01,0.0015376734136231,5,1985,NM_South
1985-06-01,0.0021718308719587,6,1985,NM_South
1985-07-01,0.0019882487982303,7,1985,NM_South
1985-08-01,0.0019871529782677,8,1985,NM_South
1985-09-01,0.0030793235132642,9,1985,NM_South
1985-10-01,0.0023166278608582,10,1985,NM_South
1985-11-01,0.0003833088976744,11,1985,NM_South
1985-12-01,0.0001953088348662,12,1985,NM_South
1986-01-01,0.0002785415674074,1,1986,NM_South
1986-02-01,0.0008368841514099,2,1986,NM_South
1986-03-01,0.000553418831863,3,1986,NM_South
1986-04-01,0.0004428153925646,4,1986,NM_South
1986-05-01,0.0024386655120737,5,1986,NM_South
1986-06-01,0.0044921577449983,6,1986,NM_South
